OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,ISO Dates
ORD200089,"Tuesday, February 25, 2025",C17181,Printer,5,455.33,291 Main St,Credit Card,Cancelled,TRK78912978,8,FREESHIP,Google,2276.65,25-02-2025
ORD200101,"Saturday, November 25, 2023",C15283,Printer,1,381.02,152 Main St,Cash,Shipped,TRK19286291,6,NoCoupon,Google,381.02,25-11-2023
ORD200111,"Wednesday, May 7, 2025",C95271,Desk,3,309.22,620 Main St,Online,Cancelled,TRK74904969,7,FREESHIP,Google,927.66,07-05-2025
ORD200114,"Monday, January 27, 2025",C77272,Monitor,5,498.48,115 Main St,Online,Pending,TRK29708128,8,SAVE10,Google,2492.4,27-01-2025
ORD200118,"Monday, October 9, 2023",C27898,Printer,5,502.71,807 Main St,Gift Card,Shipped,TRK61957665,7,FREESHIP,Google,2513.55,09-10-2023
ORD200127,"Thursday, August 10, 2023",C71486,Desk,3,469.32,365 Main St,Debit Card,Shipped,TRK73929833,3,NoCoupon,Google,1407.96,10-08-2023
ORD200137,"Tuesday, November 26, 2024",C50682,Monitor,2,250.98,598 Main St,Credit Card,Delivered,TRK12242337,5,NoCoupon,Google,501.96,26-11-2024
ORD200138,"Thursday, December 21, 2023",C21905,Tablet,1,298.06,478 Main St,Debit Card,Pending,TRK31863841,3,WINTER15,Google,298.06,21-12-2023
ORD200145,"Saturday, March 2, 2024",C85929,Printer,3,146.91,798 Main St,Credit Card,Delivered,TRK29318610,6,FREESHIP,Google,440.73,02-03-2024
ORD200147,"Tuesday, May 6, 2025",C46316,Laptop,2,465.18,893 Main St,Credit Card,Cancelled,TRK16196000,2,SAVE10,Google,930.36,06-05-2025
ORD200148,"Sunday, December 15, 2024",C35100,Phone,2,319.91,139 Main St,Credit Card,Cancelled,TRK56853491,3,WINTER15,Google,639.82,15-12-2024
ORD200150,"Wednesday, December 13, 2023",C25503,Phone,2,105.57,981 Main St,Debit Card,Returned,TRK29878837,5,WINTER15,Google,211.14,13-12-2023
ORD200162,"Thursday, July 27, 2023",C82313,Chair,3,65.86,917 Main St,Online,Pending,TRK79854624,8,WINTER15,Google,197.58,27-07-2023
ORD200164,"Thursday, December 28, 2023",C70566,Desk,5,536.58,667 Main St,Gift Card,Pending,TRK49673411,5,SAVE10,Google,2682.9,28-12-2023
ORD200165,"Saturday, September 14, 2024",C60355,Monitor,2,500.29,226 Main St,Online,Returned,TRK30155194,7,WINTER15,Google,1000.58,14-09-2024
ORD200173,"Sunday, March 24, 2024",C95901,Phone,3,664.46,806 Main St,Online,Delivered,TRK56989066,4,FREESHIP,Google,1993.38,24-03-2024
ORD200180,"Saturday, March 18, 2023",C87216,Tablet,5,316.07,970 Main St,Cash,Returned,TRK18713727,10,NoCoupon,Google,1580.35,18-03-2023
ORD200182,"Wednesday, March 19, 2025",C16612,Desk,1,600.54,596 Main St,Debit Card,Pending,TRK96188223,4,WINTER15,Google,600.54,19-03-2025
ORD200191,"Saturday, March 8, 2025",C51494,Laptop,2,488.87,505 Main St,Online,Cancelled,TRK58520306,4,FREESHIP,Google,977.74,08-03-2025
ORD200192,"Friday, August 11, 2023",C58410,Desk,1,645.46,151 Main St,Gift Card,Cancelled,TRK19749672,5,SAVE10,Google,645.46,11-08-2023
ORD200193,"Friday, July 21, 2023",C11644,Printer,1,46.66,429 Main St,Cash,Cancelled,TRK81320339,6,NoCoupon,Google,46.66,21-07-2023
ORD200194,"Saturday, June 8, 2024",C53501,Monitor,1,249.57,899 Main St,Cash,Shipped,TRK90144892,3,FREESHIP,Google,249.57,08-06-2024
ORD200199,"Thursday, January 23, 2025",C87524,Phone,1,625,358 Main St,Online,Returned,TRK21114341,5,WINTER15,Google,625,23-01-2025
ORD200200,"Saturday, June 7, 2025",C97681,Tablet,5,433.26,895 Main St,Credit Card,Delivered,TRK37531040,9,SAVE10,Google,2166.3,07-06-2025
ORD200207,"Tuesday, March 18, 2025",C54595,Phone,1,121.96,999 Main St,Debit Card,Delivered,TRK44416659,3,NoCoupon,Google,121.96,18-03-2025
ORD200209,"Tuesday, August 29, 2023",C35854,Tablet,5,187.97,706 Main St,Cash,Returned,TRK30615168,9,SAVE10,Google,939.85,29-08-2023
ORD200221,"Friday, February 23, 2024",C93473,Tablet,5,639.37,552 Main St,Debit Card,Pending,TRK50003989,6,SAVE10,Google,3196.85,23-02-2024
ORD200225,"Wednesday, March 13, 2024",C99879,Phone,3,273.96,692 Main St,Debit Card,Returned,TRK50246700,8,SAVE10,Google,821.88,13-03-2024
ORD200235,"Monday, February 20, 2023",C32854,Desk,1,65.45,815 Main St,Cash,Pending,TRK30009218,2,WINTER15,Google,65.45,20-02-2023
ORD200243,"Friday, May 9, 2025",C54725,Chair,2,144.66,506 Main St,Online,Cancelled,TRK30601940,7,FREESHIP,Google,289.32,09-05-2025
ORD200255,"Monday, May 13, 2024",C47283,Monitor,1,263.96,806 Main St,Gift Card,Returned,TRK56235117,2,SAVE10,Google,263.96,13-05-2024
ORD200260,"Wednesday, May 17, 2023",C12245,Monitor,2,407.79,153 Main St,Debit Card,Shipped,TRK22000463,3,NoCoupon,Google,815.58,17-05-2023
ORD200264,"Saturday, August 3, 2024",C71035,Tablet,1,436.77,977 Main St,Cash,Returned,TRK19599578,5,FREESHIP,Google,436.77,03-08-2024
ORD200265,"Friday, December 22, 2023",C20752,Printer,1,572.13,150 Main St,Debit Card,Cancelled,TRK22298450,4,SAVE10,Google,572.13,22-12-2023
ORD200275,"Saturday, November 4, 2023",C80735,Chair,2,65.07,360 Main St,Credit Card,Cancelled,TRK99880231,4,SAVE10,Google,130.14,04-11-2023
ORD200285,"Tuesday, June 10, 2025",C67583,Phone,1,338.31,974 Main St,Online,Delivered,TRK93281700,3,NoCoupon,Google,338.31,10-06-2025
ORD200286,"Monday, April 7, 2025",C70554,Monitor,3,139.45,187 Main St,Gift Card,Returned,TRK61086952,8,WINTER15,Google,418.35,07-04-2025
ORD200291,"Sunday, May 12, 2024",C61521,Phone,2,345.01,670 Main St,Credit Card,Delivered,TRK93676567,6,FREESHIP,Google,690.02,12-05-2024
ORD200303,"Saturday, December 7, 2024",C48531,Tablet,1,30.54,368 Main St,Debit Card,Returned,TRK95462192,1,NoCoupon,Google,30.54,07-12-2024
ORD200318,"Saturday, July 27, 2024",C93375,Chair,3,148.72,317 Main St,Debit Card,Cancelled,TRK95706967,7,SAVE10,Google,446.16,27-07-2024
ORD200328,"Tuesday, February 28, 2023",C18404,Tablet,5,674.04,546 Main St,Online,Cancelled,TRK89401624,7,SAVE10,Google,3370.2,28-02-2023
ORD200332,"Wednesday, July 3, 2024",C26163,Desk,5,125.02,607 Main St,Debit Card,Pending,TRK67499316,9,SAVE10,Google,625.1,03-07-2024
ORD200349,"Thursday, November 30, 2023",C39648,Chair,1,465.33,824 Main St,Gift Card,Delivered,TRK56016905,2,FREESHIP,Google,465.33,30-11-2023
ORD200353,"Friday, March 28, 2025",C16012,Tablet,1,630.82,171 Main St,Online,Delivered,TRK15195225,5,FREESHIP,Google,630.82,28-03-2025
ORD200358,"Sunday, April 7, 2024",C70633,Tablet,2,183.67,747 Main St,Online,Cancelled,TRK82540521,3,SAVE10,Google,367.34,07-04-2024
ORD200368,"Monday, May 1, 2023",C85322,Monitor,3,271.02,403 Main St,Credit Card,Cancelled,TRK89728869,6,NoCoupon,Google,813.06,01-05-2023
ORD200371,"Thursday, January 5, 2023",C59752,Phone,5,307.76,179 Main St,Gift Card,Pending,TRK82229639,9,FREESHIP,Google,1538.8,05-01-2023
ORD200379,"Saturday, September 21, 2024",C47284,Phone,3,297.67,500 Main St,Online,Shipped,TRK85756094,6,NoCoupon,Google,893.01,21-09-2024
ORD200387,"Thursday, June 27, 2024",C25316,Printer,2,39.53,904 Main St,Credit Card,Shipped,TRK55423551,3,WINTER15,Google,79.06,27-06-2024
ORD200390,"Friday, July 14, 2023",C55996,Printer,5,508.69,885 Main St,Cash,Delivered,TRK30547638,10,FREESHIP,Google,2543.45,14-07-2023
ORD200393,"Sunday, July 14, 2024",C39906,Printer,1,75.01,921 Main St,Credit Card,Returned,TRK24632134,3,NoCoupon,Google,75.01,14-07-2024
ORD200408,"Wednesday, January 1, 2025",C11906,Printer,3,412.53,536 Main St,Online,Pending,TRK31140158,6,WINTER15,Google,1237.59,01-01-2025
ORD200409,"Wednesday, June 28, 2023",C45187,Desk,5,84.13,767 Main St,Online,Delivered,TRK12320793,9,SAVE10,Google,420.65,28-06-2023
ORD200417,"Tuesday, October 24, 2023",C44492,Laptop,5,55.41,954 Main St,Online,Cancelled,TRK51429869,5,NoCoupon,Google,277.05,24-10-2023
ORD200430,"Wednesday, June 7, 2023",C87448,Phone,1,450.07,433 Main St,Gift Card,Shipped,TRK44134016,6,FREESHIP,Google,450.07,07-06-2023
ORD200452,"Sunday, July 23, 2023",C36467,Printer,1,75.78,581 Main St,Cash,Pending,TRK20863987,5,SAVE10,Google,75.78,23-07-2023
ORD200454,"Wednesday, November 27, 2024",C54759,Laptop,1,109.29,686 Main St,Debit Card,Cancelled,TRK75583042,5,FREESHIP,Google,109.29,27-11-2024
ORD200461,"Saturday, June 8, 2024",C29697,Tablet,1,401.82,407 Main St,Credit Card,Shipped,TRK47776482,5,FREESHIP,Google,401.82,08-06-2024
ORD200465,"Monday, February 26, 2024",C58773,Printer,5,513.49,391 Main St,Gift Card,Cancelled,TRK65438300,8,NoCoupon,Google,2567.45,26-02-2024
ORD200477,"Wednesday, March 5, 2025",C56564,Phone,2,253.74,481 Main St,Online,Shipped,TRK13166044,5,SAVE10,Google,507.48,05-03-2025
ORD200483,"Wednesday, January 18, 2023",C66462,Phone,5,347.92,982 Main St,Cash,Pending,TRK52743700,6,WINTER15,Google,1739.6,18-01-2023
ORD200487,"Thursday, March 9, 2023",C40136,Printer,3,346.52,211 Main St,Credit Card,Pending,TRK92924852,3,SAVE10,Google,1039.56,09-03-2023
ORD200496,"Friday, March 14, 2025",C93618,Printer,3,201.21,249 Main St,Online,Cancelled,TRK66129326,3,SAVE10,Google,603.63,14-03-2025
ORD200497,"Thursday, October 24, 2024",C93948,Printer,3,112.29,454 Main St,Gift Card,Shipped,TRK77358113,6,NoCoupon,Google,336.87,24-10-2024
ORD200509,"Wednesday, February 15, 2023",C68937,Laptop,2,425.03,560 Main St,Cash,Returned,TRK31908657,2,WINTER15,Google,850.06,15-02-2023
ORD200526,"Thursday, February 29, 2024",C91201,Desk,2,46.5,837 Main St,Cash,Returned,TRK63526023,7,WINTER15,Google,93,29-02-2024
ORD200529,"Sunday, April 7, 2024",C21181,Tablet,2,675.1,938 Main St,Cash,Pending,TRK50363421,4,FREESHIP,Google,1350.2,07-04-2024
ORD200539,"Tuesday, February 18, 2025",C53277,Desk,3,531.72,473 Main St,Gift Card,Delivered,TRK17653832,7,SAVE10,Google,1595.16,18-02-2025
ORD200561,"Tuesday, January 31, 2023",C96822,Printer,2,494.78,198 Main St,Online,Shipped,TRK89180077,2,NoCoupon,Google,989.56,31-01-2023
ORD200564,"Tuesday, April 8, 2025",C93309,Desk,5,364.28,734 Main St,Credit Card,Cancelled,TRK99446987,5,WINTER15,Google,1821.4,08-04-2025
ORD200568,"Friday, March 10, 2023",C29072,Laptop,2,343.99,312 Main St,Online,Delivered,TRK72334047,4,NoCoupon,Google,687.98,10-03-2023
ORD200571,"Saturday, November 23, 2024",C42365,Tablet,1,214.08,867 Main St,Gift Card,Returned,TRK39563288,2,WINTER15,Google,214.08,23-11-2024
ORD200575,"Wednesday, June 7, 2023",C74005,Chair,5,448.15,528 Main St,Gift Card,Returned,TRK61640534,7,SAVE10,Google,2240.75,07-06-2023
ORD200582,"Monday, February 19, 2024",C15228,Tablet,3,474.14,558 Main St,Gift Card,Shipped,TRK33860620,8,WINTER15,Google,1422.42,19-02-2024
ORD200592,"Tuesday, April 23, 2024",C42306,Phone,3,204.27,938 Main St,Online,Returned,TRK15499648,4,NoCoupon,Google,612.81,23-04-2024
ORD200603,"Friday, October 4, 2024",C26223,Tablet,1,657.07,800 Main St,Cash,Pending,TRK50900547,4,SAVE10,Google,657.07,04-10-2024
ORD200606,"Wednesday, November 6, 2024",C85018,Laptop,3,274.75,783 Main St,Cash,Cancelled,TRK54128886,3,SAVE10,Google,824.25,06-11-2024
ORD200612,"Friday, June 2, 2023",C51811,Chair,3,445.12,339 Main St,Gift Card,Cancelled,TRK82377939,8,NoCoupon,Google,1335.36,02-06-2023
ORD200621,"Sunday, October 22, 2023",C37455,Phone,5,476.01,146 Main St,Credit Card,Delivered,TRK82685594,7,WINTER15,Google,2380.05,22-10-2023
ORD200647,"Thursday, April 24, 2025",C54409,Desk,3,339.39,667 Main St,Cash,Returned,TRK67671316,7,FREESHIP,Google,1018.17,24-04-2025
ORD200651,"Tuesday, November 12, 2024",C81192,Chair,3,646.34,429 Main St,Debit Card,Pending,TRK76931118,5,NoCoupon,Google,1939.02,12-11-2024
ORD200653,"Sunday, February 25, 2024",C59338,Printer,3,690.3,747 Main St,Credit Card,Shipped,TRK12902764,6,WINTER15,Google,2070.9,25-02-2024
ORD200658,"Friday, April 18, 2025",C86864,Printer,2,46.36,670 Main St,Gift Card,Returned,TRK15323191,4,SAVE10,Google,92.72,18-04-2025
ORD200661,"Friday, February 28, 2025",C63657,Tablet,3,424.89,116 Main St,Debit Card,Cancelled,TRK86378984,6,FREESHIP,Google,1274.67,28-02-2025
ORD200671,"Thursday, June 15, 2023",C49282,Chair,5,50.74,737 Main St,Gift Card,Cancelled,TRK88653901,7,WINTER15,Google,253.7,15-06-2023
ORD200682,"Sunday, July 23, 2023",C50274,Monitor,3,509.42,449 Main St,Credit Card,Cancelled,TRK91729086,5,FREESHIP,Google,1528.26,23-07-2023
ORD200691,"Sunday, November 24, 2024",C36137,Laptop,3,239.08,396 Main St,Cash,Shipped,TRK57376416,8,NoCoupon,Google,717.24,24-11-2024
ORD200709,"Saturday, December 7, 2024",C17132,Desk,1,386.03,855 Main St,Online,Pending,TRK37504692,4,FREESHIP,Google,386.03,07-12-2024
ORD200710,"Monday, July 22, 2024",C48790,Laptop,5,21.54,113 Main St,Gift Card,Returned,TRK19086608,10,NoCoupon,Google,107.7,22-07-2024
ORD200711,"Thursday, July 4, 2024",C61070,Tablet,2,475.78,632 Main St,Online,Shipped,TRK90764894,2,WINTER15,Google,951.56,04-07-2024
ORD200716,"Thursday, June 13, 2024",C84115,Chair,3,454.29,891 Main St,Credit Card,Pending,TRK25466842,4,WINTER15,Google,1362.87,13-06-2024
ORD200732,"Friday, March 7, 2025",C80987,Laptop,1,132.05,787 Main St,Online,Delivered,TRK42187776,2,NoCoupon,Google,132.05,07-03-2025
ORD200736,"Friday, February 9, 2024",C59441,Monitor,5,418.53,696 Main St,Credit Card,Pending,TRK66186874,6,FREESHIP,Google,2092.65,09-02-2024
ORD200740,"Saturday, July 20, 2024",C10892,Desk,2,377.47,433 Main St,Cash,Pending,TRK76154554,7,NoCoupon,Google,754.94,20-07-2024
ORD200742,"Saturday, November 30, 2024",C41974,Laptop,3,699.93,726 Main St,Cash,Returned,TRK48051468,7,SAVE10,Google,2099.79,30-11-2024
ORD200744,"Wednesday, June 12, 2024",C10642,Tablet,2,461.37,200 Main St,Cash,Delivered,TRK98725693,5,SAVE10,Google,922.74,12-06-2024
ORD200756,"Thursday, June 27, 2024",C14080,Phone,1,283.69,202 Main St,Gift Card,Shipped,TRK93163682,6,NoCoupon,Google,283.69,27-06-2024
ORD200757,"Thursday, February 22, 2024",C81074,Desk,1,157.72,597 Main St,Debit Card,Delivered,TRK91105190,2,FREESHIP,Google,157.72,22-02-2024
ORD200760,"Tuesday, February 18, 2025",C96636,Desk,1,39.56,283 Main St,Debit Card,Cancelled,TRK73324346,5,NoCoupon,Google,39.56,18-02-2025
ORD200765,"Friday, October 6, 2023",C36150,Laptop,2,534.91,281 Main St,Debit Card,Returned,TRK96249043,5,SAVE10,Google,1069.82,06-10-2023
ORD200770,"Sunday, February 11, 2024",C72166,Desk,1,314.38,227 Main St,Online,Returned,TRK67733444,6,NoCoupon,Google,314.38,11-02-2024
ORD200771,"Wednesday, June 12, 2024",C20357,Phone,3,692.44,272 Main St,Debit Card,Cancelled,TRK82236408,8,FREESHIP,Google,2077.32,12-06-2024
ORD200775,"Saturday, March 4, 2023",C73941,Phone,2,625.22,569 Main St,Online,Cancelled,TRK22051900,5,NoCoupon,Google,1250.44,04-03-2023
ORD200776,"Monday, August 21, 2023",C69168,Tablet,1,21.19,482 Main St,Cash,Returned,TRK10446197,5,WINTER15,Google,21.19,21-08-2023
ORD200807,"Sunday, November 10, 2024",C82344,Monitor,3,676.21,260 Main St,Online,Delivered,TRK70957219,5,SAVE10,Google,2028.63,10-11-2024
ORD200808,"Tuesday, February 13, 2024",C65565,Desk,3,134.05,192 Main St,Credit Card,Shipped,TRK80383756,3,NoCoupon,Google,402.15,13-02-2024
ORD200812,"Friday, January 26, 2024",C81547,Phone,2,255.26,803 Main St,Credit Card,Cancelled,TRK88437123,6,FREESHIP,Google,510.52,26-01-2024
ORD200819,"Saturday, September 28, 2024",C66196,Phone,2,398.45,650 Main St,Debit Card,Cancelled,TRK38104650,7,SAVE10,Google,796.9,28-09-2024
ORD200822,"Saturday, March 15, 2025",C20624,Phone,1,479.56,923 Main St,Gift Card,Returned,TRK45123395,1,SAVE10,Google,479.56,15-03-2025
ORD200831,"Monday, December 18, 2023",C20124,Printer,2,88.73,140 Main St,Online,Pending,TRK61346824,5,NoCoupon,Google,177.46,18-12-2023
ORD200835,"Tuesday, March 26, 2024",C16429,Desk,1,679.65,390 Main St,Debit Card,Shipped,TRK73888013,6,FREESHIP,Google,679.65,26-03-2024
ORD200836,"Thursday, February 2, 2023",C31810,Phone,1,178.44,328 Main St,Credit Card,Cancelled,TRK58725886,2,FREESHIP,Google,178.44,02-02-2023
ORD200839,"Thursday, August 24, 2023",C82858,Chair,3,197.97,551 Main St,Online,Cancelled,TRK90618490,5,NoCoupon,Google,593.91,24-08-2023
ORD200845,"Sunday, October 8, 2023",C24212,Phone,3,107.36,808 Main St,Gift Card,Delivered,TRK68894675,5,FREESHIP,Google,322.08,08-10-2023
ORD200852,"Thursday, October 24, 2024",C39530,Desk,3,568.05,618 Main St,Gift Card,Pending,TRK69000497,6,SAVE10,Google,1704.15,24-10-2024
ORD200860,"Tuesday, January 23, 2024",C69542,Printer,1,422.54,876 Main St,Cash,Delivered,TRK20746505,1,SAVE10,Google,422.54,23-01-2024
ORD200861,"Sunday, March 19, 2023",C93276,Desk,5,330.45,230 Main St,Gift Card,Shipped,TRK44165913,10,FREESHIP,Google,1652.25,19-03-2023
ORD200869,"Sunday, March 17, 2024",C29905,Desk,2,533.95,790 Main St,Online,Delivered,TRK16788127,5,WINTER15,Google,1067.9,17-03-2024
ORD200876,"Sunday, June 9, 2024",C90363,Chair,5,608.91,200 Main St,Gift Card,Pending,TRK21534173,6,SAVE10,Google,3044.55,09-06-2024
ORD200878,"Thursday, June 1, 2023",C73873,Desk,2,330.69,393 Main St,Online,Cancelled,TRK56423132,5,SAVE10,Google,661.38,01-06-2023
ORD200886,"Wednesday, October 25, 2023",C29620,Phone,1,460.13,792 Main St,Credit Card,Returned,TRK22046456,1,NoCoupon,Google,460.13,25-10-2023
ORD200887,"Thursday, December 19, 2024",C67932,Chair,3,171.66,857 Main St,Debit Card,Delivered,TRK88547534,7,NoCoupon,Google,514.98,19-12-2024
ORD200890,"Friday, August 11, 2023",C51921,Laptop,3,439.53,943 Main St,Debit Card,Pending,TRK85741716,5,NoCoupon,Google,1318.59,11-08-2023
ORD200896,"Friday, October 18, 2024",C85466,Desk,3,147.29,102 Main St,Gift Card,Shipped,TRK66764177,3,FREESHIP,Google,441.87,18-10-2024
ORD200908,"Tuesday, May 6, 2025",C35117,Desk,2,697.93,332 Main St,Credit Card,Cancelled,TRK27155709,2,SAVE10,Google,1395.86,06-05-2025
ORD200917,"Monday, January 20, 2025",C65524,Laptop,5,383.82,836 Main St,Credit Card,Returned,TRK19315310,7,FREESHIP,Google,1919.1,20-01-2025
ORD200931,"Monday, January 1, 2024",C14005,Printer,2,40.23,623 Main St,Credit Card,Cancelled,TRK87567926,4,SAVE10,Google,80.46,01-01-2024
ORD200944,"Monday, December 16, 2024",C32687,Laptop,2,426.22,448 Main St,Online,Delivered,TRK98284560,7,WINTER15,Google,852.44,16-12-2024
ORD200954,"Tuesday, October 22, 2024",C68609,Chair,3,443.44,240 Main St,Gift Card,Shipped,TRK58273778,3,FREESHIP,Google,1330.32,22-10-2024
ORD200960,"Monday, December 11, 2023",C87687,Laptop,3,379.07,312 Main St,Gift Card,Pending,TRK60383805,3,WINTER15,Google,1137.21,11-12-2023
ORD200963,"Monday, March 11, 2024",C88075,Chair,5,530.34,970 Main St,Online,Shipped,TRK42832976,9,FREESHIP,Google,2651.7,11-03-2024
ORD200967,"Tuesday, May 6, 2025",C52879,Tablet,5,638.92,502 Main St,Credit Card,Returned,TRK67403284,5,FREESHIP,Google,3194.6,06-05-2025
ORD200985,"Saturday, July 20, 2024",C92788,Desk,1,243.71,948 Main St,Gift Card,Delivered,TRK83835361,6,SAVE10,Google,243.71,20-07-2024
ORD200990,"Sunday, November 19, 2023",C52313,Phone,2,418.26,913 Main St,Debit Card,Pending,TRK67368559,2,SAVE10,Google,836.52,19-11-2023
ORD200991,"Thursday, May 9, 2024",C10211,Desk,5,127.18,598 Main St,Debit Card,Cancelled,TRK68938335,10,FREESHIP,Google,635.9,09-05-2024
ORD200998,"Friday, May 19, 2023",C90350,Phone,2,183.67,783 Main St,Debit Card,Cancelled,TRK22824230,6,SAVE10,Google,367.34,19-05-2023
ORD200999,"Sunday, December 24, 2023",C61957,Printer,1,483.38,652 Main St,Cash,Pending,TRK43983841,6,FREESHIP,Google,483.38,24-12-2023
ORD201003,"Wednesday, January 11, 2023",C84700,Printer,5,319.97,582 Main St,Cash,Shipped,TRK14706969,7,SAVE10,Google,1599.85,11-01-2023
ORD201005,"Thursday, March 2, 2023",C38065,Printer,3,392.85,426 Main St,Credit Card,Returned,TRK11448295,6,NoCoupon,Google,1178.55,02-03-2023
ORD201011,"Tuesday, December 3, 2024",C47823,Phone,2,478.36,654 Main St,Online,Shipped,TRK22271097,3,NoCoupon,Google,956.72,03-12-2024
ORD201037,"Wednesday, December 13, 2023",C32347,Printer,1,249.81,408 Main St,Cash,Pending,TRK54073964,1,SAVE10,Google,249.81,13-12-2023
ORD201040,"Wednesday, November 15, 2023",C13169,Tablet,1,536.07,932 Main St,Debit Card,Delivered,TRK66288666,5,FREESHIP,Google,536.07,15-11-2023
ORD201052,"Monday, September 11, 2023",C12301,Tablet,1,531.74,493 Main St,Online,Shipped,TRK25145796,1,WINTER15,Google,531.74,11-09-2023
ORD201061,"Wednesday, January 29, 2025",C25445,Laptop,5,131.7,830 Main St,Cash,Shipped,TRK12402431,8,FREESHIP,Google,658.5,29-01-2025
ORD201071,"Tuesday, June 24, 2025",C94037,Phone,2,255.14,216 Main St,Cash,Shipped,TRK47536985,2,NoCoupon,Google,510.28,24-06-2025
ORD201074,"Friday, May 10, 2024",C21437,Phone,1,222.73,120 Main St,Online,Returned,TRK81624772,4,NoCoupon,Google,222.73,10-05-2024
ORD201097,"Thursday, December 26, 2024",C81370,Monitor,5,506.45,344 Main St,Gift Card,Shipped,TRK99682998,7,WINTER15,Google,2532.25,26-12-2024
ORD201105,"Monday, January 8, 2024",C12487,Tablet,3,475.69,884 Main St,Gift Card,Cancelled,TRK23324770,3,FREESHIP,Google,1427.07,08-01-2024
ORD201107,"Monday, June 30, 2025",C25110,Tablet,2,63.21,282 Main St,Online,Cancelled,TRK80963328,4,SAVE10,Google,126.42,30-06-2025
ORD201114,"Thursday, March 16, 2023",C55164,Tablet,3,659.88,609 Main St,Gift Card,Cancelled,TRK79610967,3,NoCoupon,Google,1979.64,16-03-2023
ORD201115,"Friday, June 20, 2025",C70426,Laptop,2,336.32,562 Main St,Online,Returned,TRK89687816,3,NoCoupon,Google,672.64,20-06-2025
ORD201117,"Monday, May 20, 2024",C78684,Chair,3,588.44,858 Main St,Gift Card,Shipped,TRK95779073,8,WINTER15,Google,1765.32,20-05-2024
ORD201126,"Monday, July 22, 2024",C34337,Phone,5,190.11,325 Main St,Cash,Delivered,TRK36195559,7,SAVE10,Google,950.55,22-07-2024
ORD201128,"Thursday, August 17, 2023",C49198,Monitor,3,646.79,447 Main St,Cash,Cancelled,TRK10883354,5,WINTER15,Google,1940.37,17-08-2023
ORD201135,"Thursday, December 28, 2023",C11473,Printer,2,73.41,562 Main St,Online,Shipped,TRK97793275,2,SAVE10,Google,146.82,28-12-2023
ORD201151,"Sunday, January 29, 2023",C94381,Chair,2,608.04,962 Main St,Cash,Cancelled,TRK69804304,4,NoCoupon,Google,1216.08,29-01-2023
ORD201157,"Wednesday, May 29, 2024",C25841,Monitor,3,301.55,242 Main St,Debit Card,Delivered,TRK21451375,5,FREESHIP,Google,904.65,29-05-2024
ORD201165,"Friday, July 14, 2023",C36992,Chair,3,223.79,617 Main St,Debit Card,Pending,TRK63460217,3,NoCoupon,Google,671.37,14-07-2023
ORD201168,"Saturday, April 8, 2023",C89559,Laptop,2,331.42,297 Main St,Credit Card,Delivered,TRK82838108,6,WINTER15,Google,662.84,08-04-2023
ORD201178,"Sunday, September 8, 2024",C65107,Monitor,1,70.24,456 Main St,Credit Card,Cancelled,TRK10261578,4,FREESHIP,Google,70.24,08-09-2024
ORD201182,"Saturday, June 14, 2025",C18473,Chair,2,420.29,700 Main St,Gift Card,Returned,TRK97834202,3,SAVE10,Google,840.58,14-06-2025
ORD201184,"Wednesday, September 27, 2023",C10222,Laptop,1,204.08,979 Main St,Gift Card,Returned,TRK86297895,4,NoCoupon,Google,204.08,27-09-2023
ORD201185,"Monday, July 8, 2024",C77344,Chair,1,343.31,777 Main St,Gift Card,Returned,TRK20605055,6,SAVE10,Google,343.31,08-07-2024
ORD201195,"Thursday, June 20, 2024",C21126,Desk,1,107.04,392 Main St,Credit Card,Cancelled,TRK38009181,6,FREESHIP,Google,107.04,20-06-2024
ORD200009,"Tuesday, November 21, 2023",C31946,Desk,4,509.38,102 Main St,Credit Card,Shipped,TRK33478363,6,SAVE10,Google,2037.52,21-11-2023
ORD200021,"Sunday, November 17, 2024",C99023,Monitor,4,342.95,569 Main St,Cash,Delivered,TRK52646983,6,NoCoupon,Google,1371.8,17-11-2024
ORD200053,"Saturday, May 18, 2024",C67551,Phone,4,488.78,512 Main St,Online,Returned,TRK94992552,5,FREESHIP,Google,1955.12,18-05-2024
ORD200058,"Sunday, January 15, 2023",C60190,Phone,4,474.69,202 Main St,Gift Card,Cancelled,TRK70857868,6,SAVE10,Google,1898.76,15-01-2023
ORD200067,"Monday, December 9, 2024",C25587,Printer,4,12.1,440 Main St,Debit Card,Cancelled,TRK55105323,8,NoCoupon,Google,48.4,09-12-2024
ORD200082,"Friday, January 5, 2024",C65799,Tablet,4,565.2,971 Main St,Debit Card,Shipped,TRK66906607,9,SAVE10,Google,2260.8,05-01-2024
ORD200124,"Sunday, July 28, 2024",C97148,Printer,4,283.79,563 Main St,Online,Pending,TRK85321126,8,NoCoupon,Google,1135.16,28-07-2024
ORD200126,"Saturday, May 3, 2025",C55606,Desk,4,275.5,353 Main St,Gift Card,Shipped,TRK68250319,8,FREESHIP,Google,1102,03-05-2025
ORD200128,"Friday, February 17, 2023",C86408,Tablet,4,21.07,244 Main St,Gift Card,Delivered,TRK41432648,4,FREESHIP,Google,84.28,17-02-2023
